"Year"	"BorX"	"BorY"	"Species"	"Cover"
"2015"	20	700	"drsp"	4
"2015"	20	700	"clbo"	3
"2015"	20	700	"lylu"	3
"2015"	20	700	"cogr"	1
"2015"	20	700	"vial"	1
"2015"	20	700	"soam"	1
"2015"	20	700	"trer"	1
"2015"	20	700	"oxmo"	1
"2015"	20	720	"oxmo"	1
"2015"	20	720	"maca"	2
"2015"	20	720	"stro"	2
"2015"	20	720	"drsp"	4
"2015"	20	720	"lylu"	2
"2015"	20	720	"rupu"	1
"2015"	20	720	"clbo"	2
"2015"	20	720	"drph"	1
"2015"	20	720	"trer"	2
"2015"	20	720	"vial"	2
"2015"	20	740	"asac"	2
"2015"	20	740	"stro"	2
"2015"	20	740	"drsp"	5
"2015"	20	740	"maca"	3
"2015"	20	740	"clbo"	4
"2015"	20	740	"trer"	2
"2015"	20	740	"oxmo"	1
"2015"	20	740	"vevi"	1
"2015"	20	740	"grass"	1
"2015"	20	760	"rupu"	1
"2015"	20	760	"lylu"	4
"2015"	20	760	"drsp"	3
"2015"	20	760	"clbo"	3
"2015"	20	760	"vial"	2
"2015"	20	760	"stro"	2
"2015"	20	760	"trer"	1
"2015"	20	760	"oxmo"	1
"2015"	20	780	"drsp"	4
"2015"	20	780	"clbo"	2
"2015"	20	780	"maca"	1
"2015"	20	780	"lylu"	5
"2015"	20	780	"stro"	1
"2015"	20	780	"trer"	1
"2015"	20	780	"vial"	2
"2015"	20	780	"oxmo"	1
"2015"	20	800	"depu"	3
"2015"	20	800	"drsp"	3
"2015"	20	800	"lylu"	3
"2015"	20	800	"clbo"	2
"2015"	20	800	"stro"	1
"2015"	20	800	"vial"	2
"2015"	20	800	"osci"	1
"2015"	20	800	"oxmo"	1
"2015"	20	800	"grass"	1
"2015"	20	820	"lylu"	4
"2015"	20	820	"clbo"	3
"2015"	20	820	"oxmo"	1
"2015"	20	820	"vial"	2
"2015"	20	820	"drsp"	4
"2015"	20	820	"soam"	1
"2015"	20	820	"stro"	1
"2015"	20	840	"depu"	3
"2015"	20	840	"clbo"	3
"2015"	20	840	"vial"	4
"2015"	20	840	"soam"	1
"2015"	20	840	"drsp"	4
"2015"	20	840	"stro"	2
"2015"	20	840	"maca"	1
"2015"	20	840	"oxmo"	1
"2015"	20	840	"lylu"	1
"2015"	20	840	"ruoc"	2
"2015"	20	840	"grass"	1
"2015"	20	860	"clbo"	2
"2015"	20	860	"arnu"	3
"2015"	20	860	"vial"	3
"2015"	20	860	"drsp"	3
"2015"	20	860	"lylu"	2
"2015"	20	860	"oxmo"	1
"2015"	20	860	"stro"	1
"2015"	20	860	"asac"	2
"2015"	20	880	"arnu"	3
"2015"	20	880	"drsp"	3
"2015"	20	880	"vial"	4
"2015"	20	880	"clbo"	3
"2015"	20	880	"maca"	2
"2015"	20	880	"stro"	1
"2015"	20	880	"lylu"	3
"2015"	20	880	"ruid"	2
"2015"	20	880	"oxmo"	1
"2015"	20	880	"soam"	1
"2015"	20	900	"clbo"	2
"2015"	20	900	"lylu"	3
"2015"	20	900	"oxmo"	2
"2015"	20	900	"drsp"	3
"2015"	20	900	"maca"	1
"2015"	20	900	"arnu"	2
"2015"	20	900	"soam"	1
"2015"	20	900	"vial"	2
"2015"	20	900	"sofl"	1
"2015"	20	900	"stro"	1
"2015"	20	900	"depu"	1
"2015"	20	900	"grass"	2
"2015"	20	920	"clbo"	2
"2015"	20	920	"drsp"	6
"2015"	20	920	"ruoc"	3
"2015"	20	920	"maca"	1
"2015"	20	920	"oxmo"	1
"2015"	20	920	"lylu"	1
"2015"	20	920	"grass"	1
"2015"	20	920	"stro"	1
"2015"	20	920	"vial"	2
"2015"	20	940	"vial"	5
"2015"	20	940	"clbo"	2
"2015"	20	940	"asac"	2
"2015"	20	940	"maca"	1
"2015"	20	940	"ruoc"	1
"2015"	20	940	"arnu"	2
"2015"	20	940	"grass"	1
"2015"	20	940	"lylu"	1
"2015"	20	940	"drsp"	2
"2015"	20	940	"oxmo"	1
"2015"	20	940	"trer"	1
"2015"	20	940	"soam"	1
"2015"	20	960	"vial"	5
"2015"	20	960	"ruoc"	2
"2015"	20	960	"oxmo"	1
"2015"	20	960	"drsp"	2
"2015"	20	960	"maca"	1
"2015"	20	960	"soam"	1
"2015"	20	960	"arnu"	3
"2015"	20	960	"clbo"	2
"2015"	20	960	"asac"	1
"2015"	20	960	"stro"	1
"2015"	20	960	"sofl"	1
"2015"	20	960	"lylu"	1
"2015"	20	980	"cogr"	2
"2015"	20	980	"oxmo"	1
"2015"	20	980	"maca"	1
"2015"	20	980	"clbo"	1
"2015"	20	980	"drsp"	2
"2015"	20	980	"trun"	2
"2015"	20	980	"vial"	2
"2015"	20	980	"soam"	1
"2015"	20	980	"trer"	1
"2015"	20	980	"lylu"	1
"2015"	40	0	"drsp"	2
"2015"	40	0	"plob"	3
"2015"	40	0	"clbo"	1
"2015"	40	0	"trbo"	2
"2015"	40	0	"trer"	1
"2015"	40	0	"clca"	1
"2015"	40	0	"loca"	1
"2015"	40	0	"stro"	2
"2015"	40	0	"oxmo"	1
"2015"	40	0	"prtr"	1
"2015"	40	0	"trun"	1
"2015"	40	0	"maca"	1
"2015"	40	0	"vial"	1
"2015"	40	20	"stro"	1
"2015"	40	20	"poac"	2
"2015"	40	20	"trer"	1
"2015"	40	20	"drsp"	1
"2015"	40	20	"lylu"	2
"2015"	40	20	"vial"	2
"2015"	40	20	"urdi"	2
"2015"	40	20	"loca"	1
"2015"	40	20	"acru"	1
"2015"	40	20	"prtr"	2
"2015"	40	20	"asac"	2
"2015"	40	40	"vial"	3
"2015"	40	40	"lylu"	4
"2015"	40	40	"oxmo"	2
"2015"	40	40	"trer"	1
"2015"	40	40	"drsp"	2
"2015"	40	40	"stro"	1
"2015"	40	40	"trbo"	1
"2015"	40	60	"stro"	1
"2015"	40	60	"lylu"	3
"2015"	40	60	"vial"	1
"2015"	40	60	"drsp"	1
"2015"	40	60	"trer"	1
"2015"	40	80	"lylu"	4
"2015"	40	80	"vial"	3
"2015"	40	80	"oxmo"	1
"2015"	40	80	"drsp"	3
"2015"	40	80	"trer"	1
"2015"	40	80	"trbo"	1
"2015"	40	80	"stro"	1
"2015"	40	100	"vial"	4
"2015"	40	100	"lylu"	3
"2015"	40	100	"drsp"	3
"2015"	40	100	"trer"	1
"2015"	40	100	"oxmo"	1
"2015"	40	100	"stam"	1
"2015"	40	100	"stro"	1
"2015"	40	100	"mevi"	1
"2015"	40	100	"clbo"	1
"2015"	40	100	"patr"	1
"2015"	40	120	"vial"	4
"2015"	40	120	"lylu"	4
"2015"	40	120	"drsp"	4
"2015"	40	120	"stro"	1
"2015"	40	120	"clbo"	1
"2015"	40	120	"oxmo"	1
"2015"	40	120	"trer"	1
"2015"	40	120	"maca"	2
"2015"	40	140	"drsp"	4
"2015"	40	140	"lylu"	5
"2015"	40	140	"vial"	4
"2015"	40	140	"trbo"	2
"2015"	40	140	"oxmo"	2
"2015"	40	140	"clbo"	1
"2015"	40	140	"trer"	1
"2015"	40	140	"maca"	1
"2015"	40	140	"stro"	1
"2015"	40	140	"mevi"	2
"2015"	40	140	"trun"	1
"2015"	40	160	"lylu"	5
"2015"	40	160	"drsp"	2
"2015"	40	160	"vial"	2
"2015"	40	160	"stro"	1
"2015"	40	160	"trbo"	1
"2015"	40	160	"trer"	1
"2015"	40	160	"clbo"	1
"2015"	40	160	"mire"	1
"2015"	40	160	"oxmo"	1
"2015"	40	160	"drno"	1
"2015"	40	180	"vial"	3
"2015"	40	180	"lylu"	1
"2015"	40	180	"stro"	1
"2015"	40	180	"maca"	2
"2015"	40	180	"drsp"	1
"2015"	40	180	"mire"	1
"2015"	40	180	"trer"	1
"2015"	40	180	"sapu"	1
"2015"	40	180	"mevi"	1
"2015"	40	200	"vial"	4
"2015"	40	200	"drsp"	3
"2015"	40	200	"maca"	3
"2015"	40	200	"clbo"	2
"2015"	40	200	"oxmo"	1
"2015"	40	200	"lylu"	2
"2015"	40	200	"mevi"	1
"2015"	40	200	"stro"	1
"2015"	40	200	"trer"	1
"2015"	40	220	"onse"	1
"2015"	40	220	"violasp"	1
"2015"	40	220	"drsp"	2
"2015"	40	220	"mevi"	1
"2015"	40	220	"vevi"	1
"2015"	40	220	"oxmo"	1
"2015"	40	220	"drph"	1
"2015"	40	220	"vial"	4
"2015"	40	220	"tico"	1
"2015"	40	220	"artr"	1
"2015"	40	220	"trer"	2
"2015"	40	220	"stro"	1
"2015"	40	220	"galiumsp"	1
"2015"	40	220	"lylu"	1
"2015"	40	220	"hiersp"	1
"2015"	40	220	"clbo"	1
"2015"	40	220	"arnu"	2
"2015"	40	220	"grass"	1
"2015"	40	240	"drsp"	3
"2015"	40	240	"vial"	4
"2015"	40	240	"oxmo"	1
"2015"	40	240	"stro"	1
"2015"	40	240	"lylu"	1
"2015"	40	240	"artr"	1
"2015"	40	240	"drph"	1
"2015"	40	240	"stam"	1
"2015"	40	240	"trer"	1
"2015"	40	240	"clbo"	1
"2015"	0	280	"mara"	2
"2015"	40	260	"stro"	2
"2015"	40	260	"trer"	2
"2015"	40	260	"vial"	3
"2015"	40	260	"drsp"	2
"2015"	40	260	"drph"	1
"2015"	40	260	"oxmo"	1
"2015"	40	260	"lylu"	1
"2015"	40	260	"violasp"	1
"2015"	40	280	"stro"	2
"2015"	40	280	"asac"	1
"2015"	40	280	"violasp"	2
"2015"	40	280	"drsp"	3
"2015"	40	280	"vial"	4
"2015"	40	280	"trer"	1
"2015"	40	280	"lylu"	3
"2015"	40	280	"drph"	1
"2015"	40	280	"clbo"	1
"2015"	40	280	"oxmo"	1
"2015"	40	280	"grass"	1
"2015"	40	300	"artr"	1
"2015"	40	300	"violasp"	2
"2015"	40	300	"stro"	2
"2015"	40	300	"trer"	1
"2015"	40	300	"drsp"	3
"2015"	40	300	"lylu"	3
"2015"	40	300	"vial"	3
"2015"	40	300	"vevi"	1
"2015"	40	300	"loca"	1
"2015"	40	300	"oxmo"	1
"2015"	20	280	"mara"	1
"2015"	40	320	"stro"	2
"2015"	40	320	"vevi"	2
"2015"	40	320	"grass"	1
"2015"	40	320	"vial"	3
"2015"	40	320	"lylu"	3
"2015"	40	320	"trer"	1
"2015"	40	320	"stam"	1
"2015"	40	320	"drsp"	2
"2015"	40	320	"clbo"	1
"2015"	40	320	"arnu"	1
"2015"	40	320	"rupu"	1
"2015"	40	320	"asac"	1
"2015"	40	320	"cath"	1
"2015"	40	320	"saca"	1
"2015"	40	340	"drsp"	3
"2015"	40	340	"vial"	4
"2015"	40	340	"trer"	1
"2015"	40	340	"oxmo"	1
"2015"	40	340	"stam"	1
"2015"	40	340	"lylu"	2
"2015"	40	340	"stro"	3
"2015"	40	360	"vial"	4
"2015"	40	360	"stro"	3
"2015"	40	360	"drsp"	3
"2015"	40	360	"trer"	2
"2015"	40	360	"lylu"	2
"2015"	40	360	"oxmo"	1
"2015"	40	360	"clbo"	1
"2015"	40	380	"prtr"	1
"2015"	40	380	"oxmo"	1
"2015"	40	380	"vial"	2
"2015"	40	380	"trer"	2
"2015"	40	380	"drsp"	3
"2015"	40	380	"stro"	2
"2015"	40	380	"clbo"	1
"2015"	40	380	"lylu"	1
"2015"	40	380	"soam"	1
"2015"	40	380	"thpu"	1
"2015"	40	400	"vial"	3
"2015"	40	400	"drsp"	3
"2015"	40	400	"lylu"	2
"2015"	40	400	"stro"	2
"2015"	40	400	"clbo"	2
"2015"	40	400	"maca"	1
"2015"	40	400	"trer"	2
"2015"	40	400	"oxmo"	1
"2015"	40	420	"drph"	1
"2015"	40	420	"vial"	3
"2015"	40	420	"drsp"	3
"2015"	40	420	"stro"	2
"2015"	40	420	"lylu"	2
"2015"	40	420	"maca"	1
"2015"	40	420	"oxmo"	1
"2015"	40	420	"clbo"	1
"2015"	40	420	"trer"	1
"2015"	40	420	"thpu"	1
"2015"	40	420	"grass"	1
"2015"	40	440	"drph"	1
"2015"	40	440	"drsp"	3
"2015"	40	440	"maca"	1
"2015"	40	440	"lylu"	3
"2015"	40	440	"trer"	2
"2015"	40	440	"stro"	2
"2015"	40	440	"clbo"	2
"2015"	40	440	"lyun"	1
"2015"	40	440	"grass"	1
"2015"	40	440	"arnu"	1
"2015"	40	440	"vevi"	1
"2015"	40	440	"vial"	2
"2015"	60	280	"popu"	1
"2015"	40	440	"oxmo"	1
"2015"	40	460	"vial"	3
"2015"	40	460	"imca"	3
"2015"	40	460	"vevi"	3
"2015"	40	460	"urdi"	2
"2015"	40	460	"grass"	4
"2015"	40	460	"trer"	1
"2015"	40	460	"tico"	1
"2015"	40	460	"drsp"	3
"2015"	40	460	"lyun"	1
"2015"	40	460	"atfi"	1
"2015"	40	460	"soam"	1
"2015"	40	460	"libo"	1
"2015"	40	480	"urdi"	3
"2015"	40	480	"vevi"	2
"2015"	40	480	"vial"	3
"2015"	40	480	"stro"	1
"2015"	40	480	"drsp"	3
"2015"	40	480	"lylu"	1
"2015"	40	480	"oxmo"	1
"2015"	40	480	"trer"	2
"2015"	40	480	"grass"	1
"2015"	40	480	"soam"	1
"2015"	40	480	"drph"	1
"2015"	40	480	"asac"	1
"2015"	40	480	"clbo"	1
"2015"	40	480	"sapu"	2
"2015"	40	480	"clca"	1
"2015"	40	480	"drno"	1
"2015"	40	500	"stro"	1
"2015"	40	500	"drsp"	4
"2015"	40	500	"drph"	3
"2015"	40	500	"stam"	1
"2015"	40	500	"vial"	4
"2015"	40	500	"soam"	1
"2015"	40	500	"oxmo"	1
"2015"	40	500	"lylu"	2
"2015"	40	500	"grass"	1
"2015"	40	500	"drno"	2
"2015"	40	500	"clbo"	1
"2015"	40	500	"clca"	1
"2015"	40	500	"trer"	1
"2015"	40	520	"drsp"	3
"2015"	40	520	"clbo"	3
"2015"	40	520	"vial"	3
"2015"	40	520	"lylu"	4
"2015"	40	520	"oxmo"	1
"2015"	40	520	"trun"	1
"2015"	40	520	"stro"	2
"2015"	40	520	"maca"	3
"2015"	40	540	"lylu"	3
"2015"	40	540	"vial"	3
"2015"	40	540	"stro"	1
"2015"	40	540	"maca"	2
"2015"	40	540	"asac"	1
"2015"	40	540	"clbo"	2
"2015"	40	540	"drsp"	2
"2015"	40	540	"oxmo"	1
"2015"	40	540	"soam"	1
"2015"	40	560	"drno"	4
"2015"	40	560	"vial"	4
"2015"	40	560	"vevi"	2
"2015"	40	560	"asac"	3
"2015"	40	560	"oxmo"	1
"2015"	40	560	"maca"	2
"2015"	40	560	"atfi"	2
"2015"	40	560	"grass"	2
"2015"	40	560	"trer"	1
"2015"	40	560	"lyun"	1
"2015"	40	560	"clca"	1
"2015"	40	560	"arnu"	1
"2015"	40	560	"depu"	2
"2015"	40	560	"drsp"	1
"2015"	40	580	"vial"	5
"2015"	40	580	"lylu"	3
"2015"	40	580	"maca"	3
"2015"	40	580	"oxmo"	1
"2015"	40	580	"stro"	1
"2015"	40	580	"clbo"	2
"2015"	40	580	"violasp"	1
"2015"	40	580	"drsp"	2
"2015"	40	580	"atfi"	1
"2015"	40	580	"trun"	1
"2015"	40	600	"stam"	1
"2015"	40	600	"drph"	2
"2015"	40	600	"thpu"	3
"2015"	40	600	"arnu"	2
"2015"	40	600	"asac"	3
"2015"	40	600	"drsp"	2
"2015"	40	600	"vial"	3
"2015"	40	600	"violasp"	1
"2015"	40	600	"lyun"	2
"2015"	40	600	"tico"	1
"2015"	40	600	"clbo"	1
"2015"	40	600	"stro"	1
"2015"	40	600	"oxmo"	1
"2015"	40	600	"grass"	2
"2015"	40	600	"prtr"	1
"2015"	40	600	"vevi"	1
"2015"	40	600	"maca"	1
"2015"	40	600	"lylu"	1
"2015"	40	600	"soam"	1
"2015"	40	620	"thpu"	3
"2015"	40	620	"violasp"	3
"2015"	40	620	"asac"	3
"2015"	40	620	"drph"	2
"2015"	40	620	"acru"	2
"2015"	40	620	"vevi"	2
"2015"	40	620	"grass"	2
"2015"	40	620	"vial"	3
"2015"	40	620	"lyun"	2
"2015"	40	620	"arnu"	2
"2015"	40	620	"loca"	1
"2015"	40	620	"soam"	1
"2015"	40	620	"prtr"	1
"2015"	40	620	"atfi"	1
"2015"	40	640	"sapu"	1
"2015"	40	640	"trer"	2
"2015"	40	640	"clbo"	2
"2015"	40	640	"vial"	3
"2015"	40	640	"drsp"	5
"2015"	40	640	"stro"	1
"2015"	40	640	"oxmo"	1
"2015"	40	640	"vevi"	1
"2015"	40	640	"tico"	1
"2015"	40	640	"asac"	1
"2015"	40	640	"drph"	1
"2015"	40	640	"grass"	1
"2015"	40	660	"maca"	2
"2015"	40	660	"clbo"	2
"2015"	40	660	"lylu"	2
"2015"	40	660	"vial"	4
"2015"	40	660	"stro"	2
"2015"	40	660	"oxmo"	1
"2015"	40	660	"drph"	1
"2015"	40	660	"trer"	2
"2015"	40	680	"trer"	1
"2015"	40	680	"oxmo"	1
"2015"	40	680	"stro"	1
"2015"	40	680	"maca"	3
"2015"	40	680	"clbo"	2
"2015"	40	680	"drsp"	3
"2015"	40	680	"vial"	4
"2015"	40	680	"lylu"	2
"2015"	40	680	"vevi"	1
"2015"	40	680	"grass"	1
"2015"	40	680	"clca"	1
"2015"	40	700	"clca"	1
"2015"	40	700	"grass"	1
"2015"	40	700	"lylu"	1
"2015"	40	700	"drsp"	3
"2015"	40	700	"oxmo"	1
"2015"	40	700	"asac"	3
"2015"	40	700	"vevi"	1
"2015"	40	700	"depu"	2
"2015"	40	700	"soam"	2
"2015"	40	700	"stro"	1
"2015"	40	700	"trer"	1
"2015"	40	700	"clbo"	1
"2015"	40	700	"maca"	2
"2015"	40	720	"trer"	2
"2015"	40	720	"lylu"	2
"2015"	40	720	"oxmo"	1
"2015"	40	720	"clbo"	3
"2015"	40	720	"drsp"	5
"2015"	40	720	"stro"	1
"2015"	40	720	"soam"	1
"2015"	40	740	"oxmo"	1
"2015"	40	740	"drsp"	4
"2015"	40	740	"trer"	1
"2015"	40	740	"drph"	1
"2015"	40	740	"stro"	2
"2015"	40	740	"asta"	2
"2015"	40	740	"depu"	1
"2015"	40	740	"clbo"	2
"2015"	40	740	"lylu"	1
"2015"	40	740	"clca"	1
"2015"	40	760	"drsp"	4
"2015"	40	760	"vial"	3
"2015"	40	760	"lylu"	3
"2015"	40	760	"maca"	2
"2015"	40	760	"oxmo"	1
"2015"	40	760	"clbo"	3
"2015"	40	760	"trer"	1
"2015"	40	760	"stro"	3
"2015"	40	760	"clca"	1
"2015"	40	760	"depu"	1
"2015"	40	780	"drsp"	6
"2015"	40	780	"oxmo"	2
"2015"	40	780	"clbo"	3
"2015"	40	780	"lylu"	2
"2015"	40	780	"vial"	2
"2015"	40	780	"maca"	2
"2015"	40	780	"vevi"	1
"2015"	40	780	"stro"	3
"2015"	40	780	"trer"	1
"2015"	40	780	"arnu"	2
"2015"	40	800	"soam"	1
"2015"	40	800	"drsp"	4
"2015"	40	800	"clbo"	3
"2015"	40	800	"oxmo"	1
"2015"	40	800	"lylu"	3
"2015"	40	800	"stro"	3
"2015"	40	800	"vial"	3
"2015"	40	800	"depu"	3
"2015"	40	800	"trer"	2
"2015"	40	800	"clca"	1
"2015"	40	820	"vial"	2
"2015"	40	820	"clbo"	3
"2015"	40	820	"drsp"	3
"2015"	40	820	"maca"	2
"2015"	40	820	"oxmo"	1
"2015"	40	820	"lylu"	2
"2015"	40	820	"stro"	1
"2015"	40	820	"soam"	1
"2015"	40	820	"trer"	1
"2015"	40	820	"clca"	1
"2015"	40	820	"depu"	3
"2015"	40	840	"vial"	4
"2015"	40	840	"clca"	1
"2015"	40	840	"clbo"	3
"2015"	40	840	"drsp"	3
"2015"	40	840	"oxmo"	2
"2015"	40	840	"lylu"	4
"2015"	40	840	"stro"	3
"2015"	40	860	"clca"	1
"2015"	40	860	"drsp"	6
"2015"	40	860	"oxmo"	3
"2015"	40	860	"clbo"	3
"2015"	40	860	"lylu"	3
"2015"	40	860	"soam"	1
"2015"	40	860	"stro"	3
"2015"	40	860	"vial"	1
"2015"	40	860	"trer"	1
"2015"	40	880	"trer"	1
"2015"	40	880	"drsp"	4
"2015"	40	880	"clbo"	4
"2015"	40	880	"lylu"	3
"2015"	40	880	"stro"	2
"2015"	40	880	"oxmo"	2
"2015"	40	880	"grass"	1
"2015"	40	880	"vial"	3
"2015"	40	880	"maca"	1
"2015"	40	880	"soam"	1
"2015"	40	900	"arnu"	3
"2015"	40	900	"oxmo"	2
"2015"	40	900	"clbo"	4
"2015"	40	900	"drsp"	4
"2015"	40	900	"lylu"	3
"2015"	40	900	"vial"	3
"2015"	40	900	"stro"	1
"2015"	40	900	"violasp"	1
"2015"	40	900	"sofl"	1
"2015"	40	900	"maca"	2
"2015"	40	920	"arnu"	4
"2015"	40	920	"oxmo"	2
"2015"	40	920	"maca"	3
"2015"	40	920	"clbo"	3
"2015"	40	920	"lylu"	2
"2015"	40	920	"stro"	2
"2015"	40	920	"sofl"	1
"2015"	40	920	"drsp"	3
"2015"	40	920	"vial"	3
"2015"	40	920	"clca"	1
"2015"	40	940	"clbo"	3
"2015"	40	940	"maca"	3
"2015"	40	940	"lylu"	2
"2015"	40	940	"arnu"	2
"2015"	40	940	"stro"	2
"2015"	40	940	"vial"	3
"2015"	40	940	"trer"	1
"2015"	40	940	"soam"	2
"2015"	40	940	"sofl"	1
"2015"	40	940	"oxmo"	1
"2015"	40	940	"drsp"	2
"2015"	40	960	"maca"	3
"2015"	40	960	"clbo"	3
"2015"	40	960	"vial"	4
"2015"	40	960	"lylu"	2
"2015"	40	960	"oxmo"	1
"2015"	40	960	"drsp"	4
"2015"	40	960	"sofl"	1
"2015"	40	960	"arnu"	1
"2015"	40	960	"stro"	1
"2015"	40	960	"soam"	1
"2015"	40	960	"grass"	1
"2015"	40	960	"trer"	1
"2015"	40	980	"trun"	1
"2015"	40	980	"clbo"	2
"2015"	40	980	"lylu"	2
"2015"	40	980	"drsp"	2
"2015"	40	980	"vial"	2
"2015"	40	980	"cogr"	1
"2015"	40	980	"oxmo"	1
"2015"	40	980	"maca"	1
"2015"	40	980	"trbo"	1
"2015"	60	0	"vial"	2
"2015"	60	0	"urdi"	3
"2015"	60	0	"drsp"	2
"2015"	60	0	"stro"	2
"2015"	60	0	"plob"	2
"2015"	60	0	"trer"	1
"2015"	60	0	"asca"	2
"2015"	60	0	"acru"	1
"2015"	60	0	"stam"	1
"2015"	60	0	"clca"	1
"2015"	60	20	"lylu"	4
"2015"	60	20	"stro"	1
"2015"	60	20	"trer"	1
"2015"	60	20	"vial"	1
"2015"	60	20	"drsp"	2
"2015"	60	20	"grass"	1
"2015"	60	20	"prtr"	1
"2015"	60	40	"vial"	1
"2015"	60	40	"lylu"	3
"2015"	60	40	"drsp"	2
"2015"	60	40	"stro"	2
"2015"	60	40	"trer"	1
"2015"	60	60	"lylu"	2
"2015"	60	60	"atfi"	2
"2015"	60	60	"vial"	2
"2015"	60	60	"loca"	1
"2015"	60	60	"clbo"	1
"2015"	60	60	"trer"	1
"2015"	60	60	"stro"	1
"2015"	60	60	"drsp"	1
"2015"	60	80	"lylu"	3
"2015"	60	80	"drsp"	2
"2015"	60	80	"trer"	1
"2015"	60	80	"oxmo"	1
"2015"	60	80	"vevi"	1
"2015"	60	80	"clbo"	1
"2015"	60	100	"vial"	2
"2015"	60	100	"drsp"	3
"2015"	60	100	"lylu"	4
"2015"	60	100	"trer"	2
"2015"	60	100	"oxmo"	1
"2015"	60	100	"clbo"	1
"2015"	60	100	"trun"	1
"2015"	60	100	"stro"	2
"2015"	60	100	"stam"	1
"2015"	60	120	"lylu"	5
"2015"	60	120	"vial"	2
"2015"	60	120	"drsp"	3
"2015"	60	120	"trer"	2
"2015"	60	120	"trbo"	1
"2015"	60	120	"trun"	1
"2015"	60	120	"oxmo"	1
"2015"	60	120	"stro"	2
"2015"	60	120	"clbo"	1
"2015"	60	140	"mire"	1
"2015"	60	140	"drsp"	3
"2015"	60	140	"stro"	2
"2015"	60	140	"lylu"	4
"2015"	60	140	"clbo"	3
"2015"	60	140	"asac"	1
"2015"	60	140	"grass"	1
"2015"	60	140	"oxmo"	1
"2015"	60	140	"vial"	4
"2015"	60	140	"vevi"	1
"2015"	60	140	"trer"	1
"2015"	60	140	"maca"	2
"2015"	60	160	"drno"	2
"2015"	60	160	"vial"	2
"2015"	60	160	"drsp"	3
"2015"	60	160	"stro"	2
"2015"	60	160	"lylu"	3
"2015"	60	160	"oxmo"	2
"2015"	60	160	"clbo"	1
"2015"	60	160	"trer"	1
"2015"	60	160	"mire"	1
"2015"	60	180	"trer"	2
"2015"	60	180	"drsp"	3
"2015"	60	180	"maca"	2
"2015"	60	180	"vial"	2
"2015"	60	180	"stro"	3
"2015"	60	180	"oxmo"	1
"2015"	60	180	"lylu"	2
"2015"	60	180	"clca"	1
"2015"	60	180	"clbo"	1
"2015"	60	180	"drph"	1
"2015"	60	180	"asac"	1
"2015"	60	200	"arnu"	1
"2015"	60	200	"vial"	2
"2015"	60	200	"clbo"	2
"2015"	60	200	"lylu"	1
"2015"	60	200	"drsp"	2
"2015"	60	200	"oxmo"	1
"2015"	60	200	"trun"	1
"2015"	60	200	"soam"	1
"2015"	60	200	"mevi"	1
"2015"	60	200	"stro"	1
"2015"	60	220	"vial"	3
"2015"	60	220	"oxmo"	1
"2015"	60	220	"stro"	1
"2015"	60	220	"drsp"	3
"2015"	60	220	"lylu"	3
"2015"	60	220	"trbo"	2
"2015"	60	220	"clbo"	1
"2015"	60	220	"arnu"	1
"2015"	60	220	"mevi"	2
"2015"	60	220	"trer"	1
"2015"	60	220	"mire"	1
"2015"	60	240	"vial"	5
"2015"	60	240	"oxmo"	1
"2015"	60	240	"mire"	1
"2015"	60	240	"lylu"	2
"2015"	60	240	"drsp"	2
"2015"	60	240	"stro"	1
"2015"	60	240	"arnu"	1
"2015"	60	240	"clbo"	1
"2015"	60	240	"trbo"	1
"2015"	60	240	"trer"	1
"2015"	60	260	"vial"	5
"2015"	60	260	"lylu"	3
"2015"	60	260	"drsp"	2
"2015"	60	260	"stro"	1
"2015"	60	260	"trer"	1
"2015"	60	260	"clbo"	1
"2015"	60	260	"arnu"	1
"2015"	60	260	"oxmo"	1
"2015"	60	260	"trbo"	1
"2015"	120	280	"popu"	1
"2015"	60	260	"soam"	1
"2015"	60	260	"maca"	1
"2015"	60	280	"vial"	3
"2015"	100	280	"mara"	1
"2015"	60	280	"lylu"	2
"2015"	60	280	"clbo"	1
"2015"	60	280	"stro"	2
"2015"	60	280	"arnu"	1
"2015"	60	280	"drsp"	3
"2015"	60	280	"maca"	1
"2015"	60	280	"trer"	1
"2015"	60	280	"oxmo"	1
"2015"	60	280	"trbo"	1
"2015"	60	300	"vial"	3
"2015"	60	300	"maca"	1
"2015"	60	300	"lylu"	3
"2015"	60	300	"asac"	1
"2015"	60	300	"stro"	3
"2015"	60	300	"arnu"	1
"2015"	60	300	"trer"	1
"2015"	60	300	"clbo"	1
"2015"	60	300	"asca"	1
"2015"	60	300	"drsp"	2
"2015"	60	300	"oxmo"	1
"2015"	60	320	"vial"	2
"2015"	60	320	"drsp"	3
"2015"	60	320	"lylu"	4
"2015"	60	320	"stro"	2
"2015"	60	320	"trer"	1
"2015"	60	320	"clbo"	1
"2015"	60	320	"oxmo"	1
"2015"	60	320	"vevi"	1
"2015"	60	340	"vial"	4
"2015"	60	340	"lylu"	2
"2015"	60	340	"trer"	2
"2015"	60	340	"drsp"	3
"2015"	60	340	"stam"	2
"2015"	60	340	"stro"	2
"2015"	60	340	"drph"	1
"2015"	60	360	"na"	"NA"
"2015"	60	380	"vevi"	1
"2015"	60	380	"tico"	1
"2015"	60	380	"drsp"	3
"2015"	60	380	"oxmo"	1
"2015"	60	380	"urdi"	1
"2015"	60	380	"stam"	1
"2015"	60	380	"grass"	1
